value_loss,ep_len_mean,time_elapsed,policy_entropy,total_timesteps,ep_reward_mean,serial_timesteps,fps,explained_variance,policy_loss,clipfrac,approxkl,n_updates
4.7916684,447.75,2.1457672119140625e-06,1.413594,2048,88.31331175,2048,563,0.15149182081222534,-0.002439763,0.030761719,0.0034453352,1
4.645181,572.6,3.632078170776367,1.4042685,4096,114.99324659999999,4096,618,-0.12623655796051025,-0.003762639,0.04160156,0.0040668426,2
5.305158,740.0,6.942372798919678,1.3999349,6144,148.630512,6144,623,-0.02255558967590332,-0.0022065914,0.027783204,0.002695421,3
4.965185,697.1818181818181,10.23005485534668,1.3882706,8192,139.2558751818182,8192,618,-0.00807797908782959,-0.0066028684,0.064257815,0.00537334,4
7.169777,584.25,13.541825771331787,1.3879589,10240,119.35467693749999,10240,620,0.05866098403930664,-0.0028880676,0.031054687,0.002778593,5
9.3031435,670.4117647058823,16.84513831138611,1.4006517,12288,148.68239794117645,12288,600,0.004166543483734131,-0.0031660083,0.034814455,0.0033763263,6
5.9494147,612.695652173913,20.25397276878357,1.4015243,14336,139.15310234782606,14336,585,0.07341384887695312,-0.002152416,0.012158203,0.0018307113,7
8.34021,637.4,23.753535509109497,1.3942704,16384,148.14322651999998,16384,584,0.10476696491241455,-0.0026074238,0.023730468,0.0025695292,8
6.6519837,593.0967741935484,27.25578784942627,1.3927194,18432,140.06557154838706,18432,587,0.09848856925964355,-0.0011570984,0.017871093,0.002382302,9
3.9318573,521.7179487179487,30.742168188095093,1.3910345,20480,122.75452638461537,20480,587,0.3746079206466675,-0.001067072,0.008056641,0.001419301,10
4.5902677,505.84090909090907,34.227660179138184,1.3889959,22528,119.2516159318182,22528,543,0.272874116897583,-0.0032843505,0.03354492,0.0033184432,11
7.3756065,510.6666666666667,37.99677228927612,1.4034741,24576,122.80412962500002,24576,540,0.08346086740493774,-0.004454394,0.059277344,0.0047684466,12
4.8445244,493.1320754716981,41.789811849594116,1.409653,26624,118.94387220754719,26624,500,0.37724190950393677,-0.0033842288,0.02631836,0.0028563275,13
3.4474254,490.05172413793105,45.88279867172241,1.4129728,28672,118.69784427586208,28672,467,0.6215944290161133,-0.0029936954,0.031201173,0.002823424,14
4.872045,484.46774193548384,50.264957427978516,1.4195156,30720,117.74646477419354,30720,493,0.48751693964004517,-0.0033353318,0.038330078,0.003666311,15
7.262516,501.953125,54.418487310409546,1.4107562,32768,124.167435265625,32768,479,0.32356828451156616,-0.0013743414,0.022607422,0.0026098911,16
7.8631773,525.7538461538461,58.69227600097656,1.4008756,34816,132.84998033846153,34816,496,-0.17280423641204834,-0.0010566429,0.025488282,0.002966985,17
6.3752494,548.8333333333334,62.81876492500305,1.3919065,36864,140.38029592424243,36864,480,-0.11425161361694336,-0.002069289,0.023242187,0.0027458377,18
3.5815494,571.223880597015,67.08075428009033,1.3856122,38912,146.85610638805971,38912,441,0.26507455110549927,-0.0045911893,0.058154296,0.004932946,19
2.857617,592.9558823529412,71.72384858131409,1.3934898,40960,152.3339605147059,40960,394,0.0007055401802062988,-0.00316817,0.048583984,0.0040159184,20
2.9902813,614.0579710144928,76.92141270637512,1.4024891,43008,157.7942166811594,43008,343,-0.009634137153625488,-0.0015014175,0.029589843,0.0029379714,21
3.1859968,634.5571428571428,82.87914872169495,1.4128592,45056,163.6387152285714,45056,359,0.11093801259994507,-0.001299244,0.014990235,0.0017672076,22
2.2394934,654.4788732394367,88.57156801223755,1.4352375,47104,168.65107222535212,47104,450,0.11747264862060547,-0.006642291,0.09243164,0.0070753484,23
2.497407,673.8472222222222,93.12296772003174,1.4486064,49152,173.5859852222222,49152,481,0.010631263256072998,-0.0020847856,0.059326172,0.004939233,24
3.1016445,692.6849315068494,97.37826132774353,1.4458578,51200,179.1331747260274,51200,479,0.021306991577148438,-0.002408145,0.03955078,0.0036596686,25
3.2719815,711.0135135135135,101.663498878479,1.4446448,53248,184.46379781081077,53248,440,0.08428329229354858,-0.0031827427,0.042578124,0.0038389426,26
3.2365654,728.8533333333334,106.31258368492126,1.4470752,55296,190.34518031999997,55296,449,0.04638713598251343,-0.0013865047,0.03300781,0.003141305,27
1.8480746,746.2236842105264,110.87171220779419,1.4472398,57344,194.81629965789472,57344,497,0.0502392053604126,-0.0008522868,0.046972655,0.0040883604,28
2.329291,763.1428571428571,114.98702692985535,1.4463446,59392,199.45249027272726,59392,473,0.053369760513305664,-0.001375001,0.031396486,0.0031413764,29
2.351255,779.6282051282051,119.31103157997131,1.446045,61440,204.2827086153846,61440,480,0.01793771982192993,-0.00097577495,0.026953125,0.0028183097,30
2.7666957,795.6962025316456,123.5699622631073,1.4448531,63488,209.09825026582274,63488,518,0.09286916255950928,-0.0018076714,0.050585937,0.0043501416,31
3.117567,811.3625,127.51820087432861,1.4500973,65536,214.39347579999998,65536,502,-0.03295719623565674,-0.005144271,0.08671875,0.0065063783,32
2.5611002,826.641975308642,131.5968577861786,1.4726006,67584,219.106594345679,67584,486,0.003263413906097412,-0.002011172,0.06279297,0.0051905024,33
2.231447,841.5487804878048,135.805166721344,1.4952247,69632,223.62460428048777,69632,485,0.014210700988769531,-0.0014549991,0.037841797,0.00339619,34
2.2983336,856.0963855421687,140.02566194534302,1.5064571,71680,227.87546533734937,71680,472,0.019704163074493408,-0.0011869639,0.045654297,0.003872191,35
2.7939692,870.297619047619,144.3632652759552,1.5043782,73728,232.66140521428565,73728,490,0.058603525161743164,-0.002677872,0.047753908,0.0040656356,36
3.1622539,884.1647058823529,148.54052901268005,1.5035183,75776,237.44031419999993,75776,489,0.07490301132202148,-0.0015457701,0.03178711,0.0031737108,37
2.7586694,897.7093023255813,152.72893929481506,1.50452,77824,242.14870744186038,77824,490,0.052995264530181885,-0.0030777925,0.047753908,0.004042297,38
2.0419402,910.9425287356322,156.90880703926086,1.5061733,79872,246.23121335632177,79872,507,0.0401843786239624,-0.0016814399,0.035302736,0.0032212231,39
2.2411451,923.875,160.9428403377533,1.5038329,81920,250.17565306818184,81920,507,-0.02459871768951416,-0.001446507,0.042382814,0.0038258084,40
2.3220048,936.5168539325842,164.97990202903748,1.4960421,83968,254.37274767415732,83968,481,0.10709977149963379,-0.0033018168,0.03779297,0.0037016936,41
2.281589,948.8777777777777,169.23827075958252,1.4994681,86016,258.4438383111111,86016,482,0.02443099021911621,-0.002958295,0.08637695,0.0070388494,42
2.2398064,960.967032967033,173.4869568347931,1.5096694,88064,262.543668,88064,486,0.03450310230255127,-0.0021205524,0.047753908,0.0041445172,43
2.2404895,972.7934782608696,177.69345927238464,1.5186563,90112,266.33549729347834,90112,465,0.013135373592376709,-0.002780941,0.068408206,0.0053913323,44
2.7773924,984.3655913978495,182.09164953231812,1.5265405,92160,270.5628778709678,92160,475,-0.009481430053710938,-0.0024344544,0.051513672,0.004488923,45
3.065591,995.6914893617021,186.40219449996948,1.5186512,94208,274.97776054255326,94208,456,0.020766139030456543,-0.002572097,0.040722657,0.0037876263,46
3.5303268,1006.7789473684211,190.88784456253052,1.5040667,96256,279.442146863158,96256,465,-0.0173112154006958,-0.0001970198,0.020214844,0.0024271002,47
3.9763622,1017.6354166666666,195.2865138053894,1.4965965,98304,284.30099656249996,98304,461,0.001597285270690918,-0.00307738,0.047851562,0.0043277945,48
4.690922,1028.2680412371135,199.72384810447693,1.4997967,100352,289.1372514742268,100352,457,-0.0005986690521240234,-0.0033053725,0.06279297,0.00495411,49
5.264955,1038.6836734693877,204.20565009117126,1.4973812,102400,294.28408538775506,102400,459,0.014967918395996094,-0.0026278533,0.027880859,0.0031269095,50
5.219584,1048.888888888889,208.6650664806366,1.5006502,104448,299.3732885959596,104448,468,-0.02022111415863037,-0.0023626457,0.042138673,0.0037673577,51
5.0947094,1058.89,213.04117727279663,1.5217745,106496,304.08959768,106496,482,0.03981560468673706,-0.00547604,0.08696289,0.0067231907,52
8.143606,1073.62,217.28679656982422,1.5280526,108544,311.93376150999995,108544,495,0.08658498525619507,-0.0039967587,0.04399414,0.003821928,53
6.781405,1090.3,221.41658115386963,1.5297083,110592,320.01606714999997,110592,468,0.007925868034362793,-0.0036852858,0.05625,0.004633342,54
6.677233,1107.35,225.79238271713257,1.5296147,112640,327.98274657999997,112640,470,0.04762768745422363,-0.0027266196,0.039990235,0.003629752,55
7.2489996,1122.94,230.14142847061157,1.5230414,114688,335.99093481999995,114688,442,0.011812925338745117,-0.0027478572,0.035205077,0.0032159712,56
6.0976887,1132.71,234.76797461509705,1.5213757,116736,342.34721877,116736,413,-0.011962294578552246,-0.001957965,0.03696289,0.0035191383,57
4.4509296,1137.93,239.72452807426453,1.5247445,118784,347.80125776999995,118784,412,0.024678349494934082,-0.002744251,0.052001953,0.004389273,58
6.309248,1156.06,244.68849539756775,1.5322906,120832,355.91161153999997,120832,428,0.019826531410217285,-0.0052271886,0.06772461,0.005192132,59
5.609053,1163.61,249.47319269180298,1.5295175,122880,361.53499304,122880,435,-0.009926438331604004,0.00011602398,0.017919922,0.0023020539,60
4.7865825,1181.73,254.1774628162384,1.526708,124928,369.40962093,124928,414,0.017838239669799805,-0.00247923,0.036328126,0.0034106772,61
4.963477,1192.49,259.1183488368988,1.5276129,126976,375.80025756000003,126976,461,0.015560328960418701,-0.0023841087,0.041503906,0.0037499345,62
3.4871616,1196.4,263.559467792511,1.5333896,129024,378.29514856000003,129024,463,0.003206014633178711,-0.0030963207,0.059521485,0.0049240026,63
3.5904145,1206.82,267.97459840774536,1.5380143,131072,383.39202607000004,131072,453,0.03166520595550537,-0.0047839293,0.038964845,0.0034255784,64
3.885083,1225.5,272.49389457702637,1.5411012,133120,390.75528757000006,133120,453,0.047473907470703125,-0.0059621576,0.029394532,0.0029133703,65
4.358938,1260.04,277.0069491863251,1.5394117,135168,404.33914064,135168,430,0.06897997856140137,-0.0042975713,0.04243164,0.0038449396,66
2.5114467,1277.54,281.7596538066864,1.5504695,137216,411.02123639999996,137216,438,0.039858877658843994,-0.0010894833,0.049951173,0.004204416,67
2.2705474,1277.54,286.42743945121765,1.564001,139264,411.9825313299999,139264,398,0.03537029027938843,-0.0029195151,0.049560547,0.004105538,68
2.37492,1285.17,291.5682113170624,1.5683295,141312,415.5628990799999,141312,447,0.05003499984741211,-0.004681783,0.06889649,0.0056818766,69
2.5622764,1304.21,296.1467695236206,1.5787328,143360,422.49983623,143360,451,0.05529904365539551,-0.0028723355,0.052001953,0.0041746115,70
2.3606117,1316.44,300.6813495159149,1.583365,145408,427.09799556999997,145408,470,0.11072754859924316,-0.0009819844,0.040234376,0.0036652486,71
2.6999192,1331.95,305.03201484680176,1.57706,147456,433.06740295000003,147456,472,0.21572774648666382,-0.0045121787,0.04472656,0.004269127,72
2.8913598,1351.25,309.36750388145447,1.5773089,149504,440.3219842200001,149504,487,0.11526864767074585,-0.0037750069,0.036035158,0.003366705,73
2.6170046,1363.8,313.56555461883545,1.5848143,151552,445.65137508,151552,460,0.04477494955062866,-0.0022385356,0.06342773,0.00513139,74
4.012326,1373.76,318.00968074798584,1.596391,153600,450.58144562,153600,470,0.03995424509048462,-0.0054465155,0.04902344,0.004105413,75
3.7304235,1383.81,322.3680624961853,1.611166,155648,454.91741299000006,155648,450,0.15684634447097778,-0.00353724,0.03491211,0.0034334615,76
2.358766,1392.32,326.911057472229,1.6162889,157696,458.40641469,157696,473,0.14163833856582642,-0.0043460564,0.04799805,0.004049712,77
2.0408692,1411.61,331.23299527168274,1.6189768,159744,465.16060042,159744,477,0.1576986312866211,-0.004322137,0.048779298,0.0041310145,78
2.6279087,1420.5,335.5205907821655,1.6179523,161792,468.24416400999996,161792,449,0.22583967447280884,-0.003808407,0.03642578,0.0034230675,79
2.7442887,1439.43,340.07974004745483,1.6164811,163840,475.86752193,163840,420,0.14668941497802734,-0.0030411729,0.03955078,0.0034305702,80
2.900783,1456.37,344.9552936553955,1.613398,165888,482.8271497,165888,471,0.12933355569839478,-0.0023300904,0.04086914,0.0036842488,81
5.7465696,1481.63,349.29887795448303,1.6052902,167936,493.21547371,167936,479,0.17302846908569336,-0.0027356294,0.024023438,0.0025398456,82
5.4024477,1497.38,353.5742201805115,1.6020558,169984,500.94585567000007,169984,466,0.1643701195716858,-0.0031162163,0.046484374,0.0039517325,83
4.8746963,1514.14,357.96778559684753,1.6106762,172032,508.51859297999994,172032,482,0.27379292249679565,-0.002814055,0.0362793,0.0033200183,84
7.91818,1533.45,362.211505651474,1.616759,174080,518.27312418,174080,472,0.19565236568450928,-0.0026613974,0.037402343,0.0034813609,85
7.411807,1535.15,366.5505111217499,1.614431,176128,520.4620909,176128,469,0.29043716192245483,-0.0057884883,0.03725586,0.0035699215,86
5.3526087,1553.09,370.91285586357117,1.622812,178176,528.5473600800001,178176,464,0.28700804710388184,-0.0039928462,0.05180664,0.0041871825,87
5.6438646,1553.0,375.31947135925293,1.6216406,180224,529.6685246100001,180224,442,0.3517540693283081,-0.00037500847,0.025634766,0.0027792915,88
4.836398,1567.57,379.9492952823639,1.6258043,182272,537.2820924700002,182272,462,0.42310816049575806,-0.004296226,0.06010742,0.0050177313,89
4.2204976,1587.06,384.3816804885864,1.6378338,184320,545.9400239800001,184320,471,0.3640763759613037,-0.0044753863,0.06196289,0.0049085063,90
4.8664393,1591.45,388.7269375324249,1.6411808,186368,548.17538454,186368,452,0.36859339475631714,-0.004062824,0.06074219,0.004875007,91
5.454208,1622.61,393.25186371803284,1.640569,188416,562.40887057,188416,457,0.34623247385025024,-0.0020645938,0.042285156,0.00387941,92
2.7832315,1630.24,397.72469425201416,1.6406285,190464,566.1319688,190464,466,0.38862866163253784,-0.00033877787,0.028466797,0.0028057355,93
6.0771937,1649.69,402.1183841228485,1.641859,192512,575.7545723400001,192512,480,0.33788907527923584,-0.0017351828,0.04799805,0.0040872293,94
2.797401,1665.68,406.379043340683,1.6463737,194560,582.23297998,194560,466,0.37707966566085815,-0.0018246921,0.037109375,0.0035908069,95
2.4190207,1679.99,410.7679615020752,1.6493677,196608,588.2334191900001,196608,451,0.5376279652118683,-0.003788981,0.064013675,0.005247055,96
3.4715886,1686.84,415.3067638874054,1.6506048,198656,591.73200773,198656,451,0.508816123008728,-0.004410703,0.04873047,0.004412345,97
5.8649964,1701.85,419.84436655044556,1.6449401,200704,599.4343692499999,200704,480,0.5256007313728333,-0.0029840528,0.05332031,0.0041596605,98
6.728044,1719.75,424.1041805744171,1.6437266,202752,609.53272544,202752,472,0.4343211054801941,-0.00027751975,0.016064454,0.0019142127,99
8.275251,1722.29,428.43757915496826,1.6465313,204800,613.74487088,204800,476,0.4773772358894348,-0.0042420723,0.053369142,0.00421139,100
5.774708,1701.42,432.7364778518677,1.6527958,206848,609.09563645,206848,456,0.5249814689159393,-0.0034265718,0.03652344,0.0033301846,101
4.6200376,1695.28,437.2235429286957,1.6448683,208896,610.1096675599999,208896,456,0.6445862352848053,-0.003991996,0.05283203,0.004371901,102
6.3690424,1695.28,441.70595502853394,1.6347697,210944,615.1490373199999,210944,487,0.5092473030090332,-0.0009952873,0.016992187,0.0022690888,103
6.373457,1681.35,445.90738701820374,1.6367966,212992,616.0177324000001,212992,460,0.5090390741825104,-0.0030445275,0.04741211,0.0043395227,104
6.167051,1660.71,450.3570816516876,1.6409683,215040,614.51352737,215040,470,0.5654080808162689,-0.00096066314,0.039648436,0.0036564153,105
7.489724,1641.82,454.71274995803833,1.6412756,217088,613.24649141,217088,481,0.5609777867794037,-0.003946993,0.041259766,0.0036781821,106
6.1456594,1618.25,458.9653654098511,1.6433573,219136,609.3968749199998,219136,356,0.48106634616851807,-0.003127935,0.050732423,0.0043699117,107
8.260229,1601.04,464.7039837837219,1.6421543,221184,609.41599168,221184,344,0.5716339647769928,-0.0032142564,0.043554686,0.0035995045,108
3.4387684,1592.45,470.6413471698761,1.6422704,223232,608.98329365,223232,434,0.700443834066391,-0.00021824629,0.03652344,0.0034276955,109
7.823757,1578.93,475.35926508903503,1.6344404,225280,609.7276872499999,225280,439,0.5325443148612976,-0.0005078338,0.04663086,0.00420547,110
4.385511,1569.69,480.02055978775024,1.626538,227328,609.06269515,227328,483,0.6142216622829437,-0.0010712326,0.04506836,0.0038737808,111
2.7398944,1563.2,484.25993728637695,1.6207918,229376,609.8600481899999,229376,485,0.6912355720996857,-0.00225315,0.05126953,0.0043466915,112
7.302016,1554.69,488.47687101364136,1.6173058,231424,611.4054730299999,231424,497,0.5352721214294434,-0.0014979814,0.02607422,0.0026656743,113
8.131169,1540.82,492.59317231178284,1.6214364,233472,611.6523760199999,233472,489,0.591456413269043,-0.0030813431,0.042773437,0.003753318,114
5.0843,1535.01,496.7761092185974,1.6160386,235520,613.2153916399999,235520,498,0.6688130795955658,-0.0035082214,0.09467773,0.007678437,115
11.297992,1500.28,500.8875513076782,1.6026022,237568,607.65892716,237568,492,0.6060883700847626,-0.00034723384,0.018115234,0.002120633,116
8.398251,1459.24,505.04672622680664,1.5965565,239616,597.12007463,239616,470,0.5873000919818878,-0.004992838,0.041894533,0.0038640094,117
6.736741,1437.93,509.39980840682983,1.5934508,241664,592.19826882,241664,504,0.7231460511684418,-0.004220518,0.05703125,0.0049091047,118
7.628855,1411.39,513.461395740509,1.5903842,243712,583.34661222,243712,504,0.5943759381771088,-0.0022510344,0.04140625,0.0036280174,119
9.213919,1371.76,517.5231456756592,1.5828068,245760,569.1436837699999,245760,506,0.673482358455658,-0.0020031794,0.03955078,0.0038147129,120
13.334673,1335.07,521.5664210319519,1.5695666,247808,555.23761356,247808,475,0.5805173516273499,-0.0025227433,0.04145508,0.0036629797,121
9.698294,1289.11,525.8710601329803,1.5662744,249856,537.2740659300001,249856,490,0.6563049256801605,-0.0041668313,0.08266602,0.0065319478,122
10.252184,1252.0,530.048716545105,1.5820377,251904,523.97691783,251904,483,0.6759931445121765,-0.0073099793,0.058300782,0.00501675,123
8.140825,1238.6,534.282032251358,1.5986367,253952,520.72685458,253952,490,0.6814959645271301,-0.0010378517,0.031347655,0.0031871453,124
11.516234,1204.67,538.4547049999237,1.6043905,256000,510.29968,256000,473,0.5636005103588104,0.000571874,0.046777345,0.0042622746,125
8.976162,1177.28,542.7838399410248,1.6071215,258048,502.56023888000004,258048,509,0.7364060580730438,0.0007259775,0.02709961,0.0026971756,126
11.7822695,1134.98,546.804181098938,1.5999901,260096,492.52675643,260096,496,0.6373876631259918,-0.0022905865,0.029833984,0.0031508063,127
11.940046,1084.56,550.931628704071,1.6013447,262144,476.3950884799999,262144,490,0.6263569295406342,-0.0032085576,0.052734375,0.0049136956,128
15.06675,1046.93,555.106287240982,1.6025131,264192,466.68472245000004,264192,521,0.5761295855045319,-0.00080460275,0.054882813,0.004794137,129
14.719226,1001.22,559.0339157581329,1.5981492,266240,452.06437636000004,266240,481,0.5739632546901703,-0.0022824504,0.036132812,0.0034655016,130
10.2815275,984.61,563.2843995094299,1.5881295,268288,446.50393849999995,268288,480,0.6348874866962433,-0.007220052,0.067675784,0.007830516,131
14.300227,955.14,567.548891544342,1.5792137,270336,434.64567622999994,270336,467,0.5241481363773346,-0.0017307954,0.04272461,0.00367605,132
12.367466,965.63,571.9302711486816,1.5768718,272384,441.96690765999995,272384,494,0.5732399225234985,-0.0039771823,0.066308595,0.005678148,133
11.237744,958.31,576.0710892677307,1.5720361,274432,441.32072823999994,274432,500,0.6028210520744324,-0.0022267587,0.042089842,0.0040059695,134
5.403514,960.84,580.165860414505,1.5617316,276480,443.95992617999997,276480,509,0.7658452391624451,-0.00238428,0.051367186,0.004876524,135
11.652732,933.64,584.1891913414001,1.5398017,278528,433.87163204999996,278528,484,0.6687021553516388,-0.0029297234,0.05214844,0.004673558,136
7.1388984,915.44,588.4152135848999,1.5437775,280576,427.33120269,280576,464,0.7410029470920563,-0.006096136,0.0828125,0.0075904047,137
9.455587,898.87,592.8255405426025,1.551862,282624,422.12443734999994,282624,447,0.6975508034229279,-0.0036614053,0.058300782,0.005114146,138
7.706436,891.81,597.4047601222992,1.5525196,284672,422.1945361099999,284672,493,0.7103874087333679,-0.0045240233,0.0659668,0.005444805,139
6.8096337,884.6,601.5538988113403,1.556724,286720,422.06589882999987,286720,454,0.7628367841243744,-0.0030193808,0.05053711,0.004070704,140
9.341251,871.17,606.0563292503357,1.5612938,288768,416.39283018999987,288768,456,0.7003929913043976,-0.0009765984,0.052197266,0.004801749,141
12.936505,855.39,610.5406627655029,1.5679952,290816,410.43648149999996,290816,463,0.5932396054267883,-0.005147321,0.03725586,0.0032384745,142
8.387805,863.53,614.9633853435516,1.5771061,292864,416.77027900999997,292864,465,0.7267829775810242,-0.0012656328,0.050341796,0.004533955,143
8.18035,869.67,619.3642268180847,1.5767204,294912,422.27999543,294912,492,0.7058840394020081,-0.0011628687,0.038378906,0.0032445467,144
4.756007,869.67,623.5250930786133,1.5756983,296960,422.86669336,296960,472,0.7852202951908112,-0.0024826808,0.044433594,0.003941526,145
3.9737906,866.17,627.8627119064331,1.5722157,299008,422.43229950999995,299008,481,0.8364168703556061,-0.0033352063,0.04975586,0.0042786095,146
11.037804,867.9,632.1142201423645,1.5730134,301056,425.23828843,301056,481,0.6582768857479095,-0.003762945,0.049121093,0.004400067,147
10.056992,871.74,636.3647789955139,1.580163,303104,429.32918933,303104,487,0.7424262166023254,-0.0019799822,0.048291016,0.0041879164,148
5.1449347,870.15,640.5674839019775,1.5866725,305152,429.2788768799999,305152,477,0.7858802229166031,-0.00578543,0.057763673,0.0052941632,149
5.80341,880.89,644.8567855358124,1.5840734,307200,435.82699464999996,307200,489,0.7831345796585083,-0.0015398036,0.062451173,0.005030966,150
4.911017,888.03,649.0433797836304,1.5691407,309248,440.42792527,309248,487,0.8478775471448898,-0.002881306,0.07905273,0.0062753833,151
11.915089,901.6,653.2479269504547,1.5570351,311296,450.2721552700001,311296,482,0.5989889204502106,-0.004229362,0.057275392,0.0047466983,152
6.457097,904.06,657.4965906143188,1.5540456,313344,452.87722420000006,313344,478,0.7792713642120361,-0.0016681853,0.04736328,0.0041419445,153
7.281919,909.52,661.7731156349182,1.5575107,315392,457.35751837000004,315392,464,0.7307462990283966,-0.0044331327,0.07421875,0.0059881643,154
5.790677,917.58,666.1782019138336,1.5610176,317440,463.50433223000005,317440,497,0.8355473726987839,-0.0015346273,0.073632814,0.005782059,155
8.296442,926.82,670.2952704429626,1.5600616,319488,469.85598612,319488,506,0.7598361372947693,-0.0025116387,0.060253907,0.0053234585,156
6.882623,933.31,674.3430099487305,1.5631291,321536,474.29730225,321536,460,0.7242726683616638,-0.0056454847,0.07944336,0.0068267114,157
6.6013017,922.38,678.795068025589,1.5547184,323584,470.51474777,323584,354,0.8572555929422379,-0.003814578,0.055371094,0.005688692,158
17.335087,920.56,684.5775697231293,1.5485969,325632,472.81784317000006,325632,372,0.5693278014659882,-0.0025755423,0.05708008,0.004868424,159
