n_updates,policy_loss,value_loss,total_timesteps,approxkl,serial_timesteps,time_elapsed,ep_len_mean,clipfrac,explained_variance,ep_reward_mean,policy_entropy,fps
1,-0.0026954473,37.58869,2048,0.0063954853,2048,2.1457672119140625e-06,255.75,0.076123044,0.4827841520309448,93.97974837499999,3.0697942,426
2,-0.002765996,21.095234,4096,0.0036632977,4096,4.802632093429565,281.0,0.03959961,0.7953955680131912,105.90984076923077,3.0729382,477
3,-0.0055410997,12.365189,6144,0.0046227253,6144,9.096792459487915,407.2857142857143,0.055761717,0.7485023736953735,204.86024828571428,3.0772448,472
4,-0.00091527903,24.70119,8192,0.0031064698,8192,13.43295168876648,384.95238095238096,0.03569336,0.6954489350318909,187.10975533333334,3.0876806,487
5,-0.004357814,19.745295,10240,0.005201087,10240,17.632200479507446,368.6296296296296,0.059765626,0.7505284994840622,174.70322129629628,3.108851,464
6,-0.0035057105,19.220032,12288,0.0048577343,12288,22.038843154907227,355.61764705882354,0.04536133,0.7574127465486526,163.77947061764706,3.118292,455
7,-0.0009176804,13.874135,14336,0.004351699,14336,26.53284192085266,404.0,0.04790039,0.6106778085231781,195.00260742857142,3.113439,442
8,-0.0044190367,11.858202,16384,0.0041216137,16384,31.15870213508606,398.25,0.04033203,0.8653055727481842,189.61499022499999,3.1073036,470
9,-0.003318026,16.569729,18432,0.004011099,18432,35.514071226119995,433.92857142857144,0.044921875,0.7539739012718201,212.5113513095238,3.1173177,444
10,-0.0034704513,19.864162,20480,0.0027830584,20480,40.12229132652283,421.125,0.028857421,0.6799162030220032,202.70112431249996,3.1252909,457
11,-0.0021152296,2.954702,22528,0.0046490915,22528,44.60194706916809,418.85714285714283,0.05234375,0.9399563185870647,200.976006755102,3.1223176,460
12,-0.0029633758,25.999111,24576,0.0045388807,24576,49.05377006530762,437.73214285714283,0.047558594,0.6117572784423828,214.9300044642857,3.1184077,464
13,-0.0066236914,13.627396,26624,0.00435236,26624,53.467997550964355,426.6774193548387,0.045166016,0.8093118369579315,207.03071548387095,3.1091046,458
14,-0.0037896498,7.8724923,28672,0.004410225,28672,57.93708038330078,424.25,0.051953126,0.9249938204884529,205.657866234375,3.098874,449
15,-0.0041473145,24.840824,30720,0.0033205398,30720,62.492650270462036,440.81159420289856,0.03754883,0.7545850723981857,216.80279420289855,3.0990765,448
16,-0.004454609,8.66092,32768,0.003059232,32768,67.05993628501892,438.11267605633805,0.031396486,0.9143286719918251,214.84420736619717,3.1088953,459
17,-0.0069521777,13.318171,34816,0.005075948,34816,71.51997542381287,458.5890410958904,0.057861328,0.8631668388843536,228.69598286301368,3.1093037,456
18,-0.0013768201,16.492085,36864,0.0028262497,36864,76.00717186927795,477.53333333333336,0.031152343,0.7942413538694382,242.10879317333334,3.109453,441
19,-0.0015767061,8.788594,38912,0.004207889,38912,80.64313125610352,498.2105263157895,0.050341796,0.8724858462810516,256.32863226315794,3.114882,453
20,-0.0025945143,22.489424,40960,0.0022141284,40960,85.16296100616455,515.8354430379746,0.019677734,0.810818612575531,268.2951155949367,3.125299,466
21,-0.0040402277,15.746153,43008,0.002680379,43008,89.55594682693481,512.6341463414634,0.024804687,0.8329972177743912,265.68109130487807,3.1345356,450
22,-0.00033568768,15.122264,45056,0.0025322908,45056,94.10393285751343,526.435294117647,0.027246093,0.8483306616544724,274.8714194941177,3.1324716,476
23,-0.0042071533,17.71912,47104,0.0018699011,47104,98.40157127380371,518.8444444444444,0.021044921,0.6927646696567535,269.0115374777778,3.1349847,469
24,-0.0007199058,20.613167,49152,0.0027851642,49152,102.76405191421509,512.8631578947368,0.029589843,0.6050538122653961,263.7584481263158,3.142829,452
25,-0.0035884646,21.69436,51200,0.005106928,51200,107.28781318664551,508.78,0.05078125,0.7779723107814789,260.29463930000003,3.1297507,455
26,-0.0037949376,15.089706,53248,0.0037535988,53248,111.8004834651947,513.36,0.03955078,0.7311463952064514,262.47188249000004,3.1278076,471
27,-0.004412448,17.889172,55296,0.0039222105,55296,116.1490216255188,518.85,0.038476564,0.8495494723320007,265.0206091,3.1301942,470
28,-0.009609137,8.430142,57344,0.0051127886,57344,120.5016131401062,534.85,0.061035156,0.9415722601115704,276.75677588,3.135345,450
29,-0.0041093854,10.802921,59392,0.0055724913,59392,125.04387307167053,534.85,0.068310544,0.8248309195041656,274.98087814,3.1442325,465
30,-0.0018991211,8.888442,61440,0.0046009617,61440,129.44169521331787,550.65,0.053857423,0.902156189084053,286.82683099,3.1390634,456
31,-0.00513322,4.3830476,63488,0.003365875,63488,133.92516207695007,550.72,0.03881836,0.9538051933050156,286.74850295,3.1361804,457
32,-0.0025931348,17.038,65536,0.0077821054,65536,138.40413689613342,567.86,0.08266602,0.859041765332222,298.72740268,3.1321557,463
33,-0.0022220232,8.749487,67584,0.0040549343,67584,142.82381916046143,584.85,0.04511719,0.8894819393754005,310.06995092,3.1234381,440
34,-0.003683292,23.353342,69632,0.003745135,69632,147.47551441192627,602.89,0.04086914,0.748930037021637,320.82766656,3.1215134,454
35,-0.002358589,11.429552,71680,0.0035098721,71680,151.9824240207672,620.25,0.038134765,0.8352095484733582,331.89120141,3.1355968,444
36,-0.006079497,13.363154,73728,0.0043354575,73728,156.59447693824768,637.61,0.0515625,0.9000962302088737,343.3009402,3.1355882,457
37,-0.0069291233,19.841434,75776,0.0069591654,75776,161.07144904136658,639.38,0.07714844,0.43998485803604126,343.36715315999993,3.125793,471
38,-0.0022816623,7.514346,77824,0.0022352175,77824,165.4175524711609,622.32,0.021435548,0.9308506175875664,331.88969486,3.1116002,438
39,-0.0010078729,14.177183,79872,0.003631162,79872,170.09075951576233,638.74,0.041992188,0.9018320217728615,342.23787927000006,3.1062346,435
40,0.0004525041,11.859999,81920,0.006327613,81920,174.7986354827881,655.01,0.07148437,0.6945350468158722,351.95560487,3.106267,420
41,-0.0020780743,5.9586287,83968,0.0027551956,83968,179.66654229164124,668.84,0.031054687,0.9243685603141785,361.76106072999994,3.1105099,440
42,-0.0037355137,9.414631,86016,0.005629815,86016,184.32177901268005,668.84,0.064941406,0.833623543381691,360.8850063199999,3.1185262,422
43,-0.0037875555,10.066673,88064,0.003238232,88064,189.17305660247803,686.87,0.034716796,0.8074003010988235,373.1149169899999,3.121222,470
44,-0.0016681211,11.262212,90112,0.0037251324,90112,193.5264027118683,704.05,0.039697267,0.9049714431166649,385.33512111,3.11632,450
45,-0.0046218345,8.895952,92160,0.004884866,92160,198.07548666000366,721.03,0.058447264,0.876344121992588,397.0905127,3.1108522,457
46,-0.004525484,15.199742,94208,0.0057661445,94208,202.5512204170227,741.87,0.06967773,0.7508175820112228,410.31624477,3.109825,438
47,-0.0025829806,11.420966,96256,0.0033685253,96256,207.22047972679138,734.52,0.03769531,0.9116319045424461,403.57067369000004,3.1212277,466
48,-0.0022179345,7.880864,98304,0.0030431955,98304,211.60716009140015,734.47,0.030712891,0.9398881904780865,403.10189271999997,3.1293693,436
49,-0.0024747676,24.39993,100352,0.002808417,100352,216.29998993873596,751.35,0.030126953,0.7872738242149353,413.40751815000004,3.1239011,426
50,-0.0058879503,5.767476,102400,0.005702571,102400,221.0988187789917,751.42,0.06137695,0.946061234921217,413.21989173,3.119583,427
51,-0.00010152332,29.769629,104448,0.00256318,104448,225.89605689048767,752.34,0.028320312,0.5283629596233368,412.00450584000004,3.1135354,427
52,-0.0046964213,11.801989,106496,0.003667339,106496,230.6826195716858,752.76,0.0421875,0.8672285228967667,412.13535738999997,3.119813,464
53,-0.005173002,17.837523,108544,0.004889964,108544,235.0877206325531,753.63,0.054638673,0.8430555611848831,411.36616026000013,3.1206758,451
54,-0.0020494668,7.682954,110592,0.004378312,110592,239.62898087501526,735.83,0.04863281,0.9341197311878204,398.94510775000003,3.1158285,467
55,-0.0020888008,9.93908,112640,0.0042853677,112640,244.01114058494568,753.43,0.050048828,0.7784365862607956,409.87405080999997,3.1082063,406
56,-0.0036127463,25.8355,114688,0.0045110844,114688,249.04587268829346,730.69,0.05,0.6085411012172699,392.54715668999995,3.1052,433
57,-0.002970901,18.489033,116736,0.00266638,116736,253.76906561851501,712.42,0.029052734,0.6511833369731903,380.01913581,3.1076968,474
58,-0.00072734244,16.741365,118784,0.0031938455,118784,258.0885694026947,712.1,0.032324217,0.6502926051616669,379.79544481,3.1094234,398
59,-0.002765847,19.674025,120832,0.002204404,120832,263.2228443622589,729.25,0.023388673,0.6613750457763672,390.7191530599999,3.1098084,470
60,-0.0034961165,13.164246,122880,0.0068499707,122880,267.57909893989563,744.56,0.08540039,0.8633602261543274,400.26186005999995,3.1158242,434
61,1.58543e-05,10.822587,124928,0.003630728,124928,272.2918529510498,760.77,0.041015625,0.7548049092292786,409.97285613,3.1165266,426
62,-0.0013100442,10.82263,126976,0.004557915,126976,277.0950195789337,772.67,0.053955078,0.6952628195285797,416.57259676,3.117159,391
63,-0.0054549943,19.233892,129024,0.0047524916,129024,282.33336353302,772.39,0.059667967,0.5687243342399597,416.52253139,3.1193764,455
64,0.00071796944,7.5924873,131072,0.005757624,131072,286.82538080215454,789.41,0.06660156,0.8224534690380096,426.8659223,3.1279657,395
65,-0.004295283,6.5494537,133120,0.0060234284,133120,292.00357818603516,791.17,0.07138672,0.8851066306233406,427.8845212000001,3.1308281,421
66,-0.0027475164,15.899304,135168,0.0037298736,135168,296.8663589954376,815.59,0.04272461,0.8285244107246399,443.31108046,3.1369917,469
67,-0.0038631628,11.275129,137216,0.0049745794,137216,301.23297691345215,829.45,0.0647461,0.8381639420986176,452.95628174000007,3.1490052,455
68,-0.0020198207,6.984815,139264,0.0028564285,139264,305.7256417274475,846.7,0.028222656,0.9173605144023895,465.19488943000005,3.142023,469
69,-0.0033184409,14.516751,141312,0.0027227146,141312,310.0877203941345,866.22,0.02470703,0.8671235293149948,478.17760147,3.1304975,449
70,-0.0018599223,9.781202,143360,0.0026642506,143360,314.6437032222748,865.15,0.029199218,0.9143468961119652,477.0869063099999,3.1285913,447
71,-0.0026798747,11.859364,145408,0.0028327932,145408,319.2239351272583,882.46,0.029589843,0.865441158413887,489.96498758999996,3.1295173,465
72,-0.004645504,15.69247,147456,0.0042160964,147456,323.6256351470947,858.81,0.046435546,0.821927860379219,471.07653185000004,3.1286774,481
73,-0.0025708736,21.993603,149504,0.0020493497,149504,327.8821487426758,809.05,0.01796875,0.19106870889663696,436.7241069600001,3.1281161,472
74,-0.004480864,6.011365,151552,0.0060679447,151552,332.2166337966919,812.25,0.064013675,0.8633877038955688,438.3343531400001,3.1308007,416
75,-0.0055578975,22.497694,153600,0.0028171693,153600,337.13712978363037,815.21,0.030664062,0.7365078032016754,440.40562379000005,3.1291134,453
76,-0.002759684,11.243201,155648,0.0064190878,155648,341.6570711135864,815.21,0.07358398,0.814898893237114,439.55987115999994,3.1323934,439
77,-0.0021442804,12.576081,157696,0.007970083,157696,346.3191418647766,832.39,0.08847656,0.8711851090192795,450.07019318,3.1410031,430
78,-0.0032148876,7.169094,159744,0.0044055437,159744,351.07997274398804,849.57,0.053515624,0.8582013547420502,460.61129417999996,3.155273,430
79,-0.0011668422,10.5429735,161792,0.0049207583,161792,355.8400113582611,866.81,0.056591798,0.8126354515552521,471.60145448,3.1532633,422
80,-0.0077145086,6.7720246,163840,0.005087596,163840,360.68942379951477,867.19,0.060302734,0.8954487890005112,471.93462071,3.1724868,438
81,-0.004708887,14.3651905,165888,0.0030728518,165888,365.36280632019043,884.63,0.032324217,0.8135775774717331,483.0916956000001,3.185947,438
82,-0.002691446,9.789743,167936,0.004280039,167936,370.0393509864807,901.91,0.04736328,0.8395585715770721,494.46002915,3.1919184,455
83,-0.0032219272,23.924847,169984,0.0033531568,169984,374.540723323822,882.55,0.035839844,0.7862564921379089,483.7812262000001,3.192453,459
84,-0.0034715687,12.52375,172032,0.004351488,172032,378.9994876384735,869.08,0.045947265,0.7429228127002716,474.2954727000001,3.1856513,397
85,-0.0013453627,21.53229,174080,0.002145669,174080,384.1540277004242,824.39,0.021533202,0.6699080765247345,442.04360814,3.1885202,469
86,-0.0017201103,17.919529,176128,0.0025980184,176128,388.5193464756012,803.66,0.02861328,0.8241609632968903,429.15193199000004,3.197595,472
87,-0.0065055317,20.510942,178176,0.007112995,178176,392.85463643074036,810.19,0.07729492,0.8082066923379898,433.49829482999996,3.2039807,434
88,-0.006423672,12.481079,180224,0.0059588733,180224,397.5720818042755,807.43,0.07993164,0.7494432628154755,432.18275291,3.2194557,424
89,-0.0020303181,17.73286,182272,0.0013549954,182272,402.3926680088043,809.93,0.0107421875,0.8140808641910553,434.02151602,3.2217555,462
90,-0.0037649306,17.225578,184320,0.005500558,184320,406.8187654018402,810.39,0.067675784,0.7683783173561096,434.40201698,3.2163835,403
91,-0.0016137932,16.702894,186368,0.0022593434,186368,411.89508867263794,814.72,0.022802735,0.8282374292612076,438.39206887,3.216891,466
92,-0.0034703873,11.803434,188416,0.0022589942,188416,416.28361678123474,793.25,0.021728516,0.9150061681866646,425.85690952,3.2185688,462
93,-0.00365069,12.497995,190464,0.0040571885,190464,420.71612644195557,810.68,0.050439455,0.8568007498979568,438.18983141999996,3.2221942,468
94,-0.00352806,19.231468,192512,0.0040871296,192512,425.0874435901642,811.89,0.047167968,0.8162414133548737,440.48108258,3.223621,464
95,-0.0033467636,4.7777667,194560,0.002544436,194560,429.494140625,793.94,0.025537109,0.9422267861664295,429.67800831000005,3.2211232,447
96,-0.0029223617,18.967678,196608,0.0021066167,196608,434.06837940216064,822.13,0.022070313,0.8561113327741623,449.16661547,3.2264938,460
97,-0.0026637865,4.6054544,198656,0.002602416,198656,438.51756715774536,835.58,0.027392577,0.9459917657077312,458.03721228,3.239368,478
98,-0.002582022,10.052535,200704,0.0020286173,200704,442.8014385700226,851.96,0.017138671,0.8710920363664627,467.95571283,3.239965,478
99,-0.004367395,17.39224,202752,0.0025776958,202752,447.0862603187561,855.75,0.028271485,0.7614412903785706,470.71909332,3.2381332,478
100,-0.0037773848,5.345978,204800,0.0045750975,204800,451.36995911598206,848.13,0.049121093,0.9295187890529633,466.14778664,3.2326908,474
101,-0.0013226813,17.20418,206848,0.003022307,206848,455.6845564842224,868.24,0.030761719,0.8317975103855133,479.8583055900001,3.2204792,476
102,-0.0034231003,5.086564,208896,0.0035148244,208896,459.97951078414917,878.07,0.03413086,0.9509051404893398,487.25676846000005,3.2084057,450
103,-0.004353895,13.684877,210944,0.0074706525,210944,464.52199721336365,877.2,0.07856445,0.8326709419488907,487.89157759999995,3.2030075,457
104,-0.00111713,17.483612,212992,0.0027677114,212992,468.99594712257385,860.37,0.02446289,0.7926645576953888,479.3531517300001,3.2048573,429
105,-0.0064847777,4.251324,215040,0.004712821,215040,473.7696490287781,861.48,0.053857423,0.9448125809431076,480.0436353300001,3.201736,465
106,-0.0024593724,13.606755,217088,0.0033757936,217088,478.1667401790619,882.98,0.04067383,0.8528393507003784,494.85629677000003,3.1987832,445
107,-0.0027052783,15.308611,219136,0.004285485,219136,482.76519298553467,900.12,0.05,0.8391347676515579,507.2814750900001,3.2037785,485
108,-0.0049466738,15.979277,221184,0.004931275,221184,486.98498582839966,900.08,0.06313477,0.8110887259244919,508.99070695,3.2171135,464
109,-0.0030937959,10.131327,223232,0.009603096,223232,491.39592242240906,900.08,0.11074219,0.7536782920360565,509.17722150000003,3.2466626,453
110,-0.0033514113,5.011374,225280,0.0030819145,225280,495.91636538505554,894.82,0.03305664,0.9436374604701996,506.01706162000005,3.2663357,469
111,-0.003149083,14.7217,227328,0.0030773454,227328,500.27572441101074,898.48,0.03618164,0.8419186770915985,510.05191525000004,3.2718482,465
112,-0.0018456085,17.7308,229376,0.0024118961,229376,504.6749460697174,877.83,0.02421875,0.8028358221054077,495.87998876999995,3.2721524,458
113,-0.003958832,14.55764,231424,0.0033248935,231424,509.1397876739502,853.1,0.038134765,0.861287921667099,477.14910684999995,3.2684445,462
114,-0.003984974,14.493634,233472,0.0045176595,233472,513.5729444026947,857.22,0.05239258,0.8635066002607346,481.3751963500001,3.257833,438
115,-0.0032204587,15.128758,235520,0.0051874933,235520,518.2463028430939,870.33,0.058886718,0.773868590593338,490.79037799,3.2448597,434
116,-0.0028883566,10.7476015,237568,0.005390818,237568,522.9652593135834,887.39,0.056103516,0.7648640722036362,501.87561434,3.245792,430
117,-0.00021612686,11.95526,239616,0.0046044667,239616,527.7213654518127,904.32,0.055273436,0.7737920433282852,513.57425231,3.2397408,463
118,-0.0011401039,16.270325,241664,0.0018315049,241664,532.1421537399292,894.53,0.013476563,0.8550204485654831,508.34060473000005,3.2205753,488
119,-0.004320463,12.3647175,243712,0.0047884095,243712,536.3357799053192,911.74,0.055908203,0.8082550168037415,520.22748596,3.2125118,449
120,-0.002995478,7.824004,245760,0.0027873244,245760,540.8943655490875,897.78,0.027978515,0.9110346883535385,511.73421058,3.2083874,478
121,-0.003958706,13.039564,247808,0.004629229,247808,545.175416469574,897.78,0.05356445,0.8300307393074036,514.05485285,3.1987514,439
122,-0.0021181346,9.430629,249856,0.0041869176,249856,549.8332626819611,914.87,0.047509767,0.8524319976568222,526.0212809999999,3.1919477,464
123,-0.0021365713,12.485937,251904,0.0029572598,251904,554.240639925003,932.0,0.02890625,0.8167026489973068,538.8567311099999,3.1922326,472
124,-0.0067717703,8.89313,253952,0.0057658846,253952,558.5764541625977,932.0,0.07084961,0.8879038766026497,541.4870136799999,3.1918879,460
125,-0.0044256086,13.492581,256000,0.0052133123,256000,563.0230093002319,932.0,0.058544923,0.8064299374818802,542.7121229399999,3.1962256,472
126,-0.002845102,12.056762,258048,0.0036998573,258048,567.3628916740417,948.77,0.038671874,0.8215337544679642,554.7300563800001,3.1934524,462
127,-0.003976562,13.194252,260096,0.0052858894,260096,571.7905402183533,945.76,0.05292969,0.8548207879066467,554.86716605,3.1920807,459
128,-0.0036585727,9.268118,262144,0.0055829296,262144,576.2488443851471,945.76,0.06933594,0.8571514785289764,555.4055137700001,3.1879013,472
129,-0.002752327,17.389273,264192,0.006985309,264192,580.5811991691589,947.19,0.0803711,0.8008212298154831,555.73948134,3.1981862,456
130,-0.0062403046,6.343246,266240,0.005026754,266240,585.064150094986,948.41,0.06523438,0.8915097787976265,556.6237040499999,3.2183316,474
131,-0.0037007078,13.072714,268288,0.0037035686,268288,589.3805766105652,945.56,0.03461914,0.8892917856574059,557.5870475300001,3.2363567,475
132,-0.0021416966,34.3376,270336,0.0032734084,270336,593.6865949630737,953.16,0.039355468,0.7742143720388412,566.93890143,3.2499185,488
133,-0.003748192,19.916092,272384,0.0027613207,272384,597.8757905960083,938.94,0.030712891,0.8113509118556976,557.6414277199999,3.2473168,472
134,-0.0021136547,8.79225,274432,0.0036275038,274432,602.2115428447723,956.95,0.037988283,0.8745270669460297,570.01529957,3.2455986,456
135,-0.0051616756,28.195744,276480,0.0046479814,276480,606.7029819488525,953.72,0.053222656,0.8116926699876785,569.51120191,3.2427235,465
136,-0.003057699,5.3651204,278528,0.0036977609,278528,611.1003727912903,968.75,0.043164063,0.9207596108317375,579.93103608,3.253186,472
137,-0.005118829,14.430542,280576,0.0062424773,280576,615.4334156513214,966.88,0.070166014,0.8482416868209839,580.52776582,3.2683372,461
138,-0.0016031831,13.015863,282624,0.0076074535,282624,619.8723669052124,983.79,0.07304688,0.7416996359825134,591.40528741,3.2717834,468
139,-0.0050665876,6.1136904,284672,0.003996101,284672,624.241295337677,983.96,0.046044923,0.8870894983410835,591.4313827100001,3.2637935,466
140,-0.0051999087,18.964981,286720,0.0036189805,286720,628.6298580169678,1002.93,0.041259766,0.8281570822000504,603.3609515200001,3.2664104,450
141,-0.0039723106,8.802716,288768,0.0042242794,288768,633.1809709072113,1014.15,0.053613283,0.844945877790451,612.60572027,3.274453,476
142,-0.0035895244,14.2694645,290816,0.004515103,290816,637.4778552055359,1030.95,0.05390625,0.7810674756765366,624.46700047,3.2715163,446
143,-0.0038870133,16.071575,292864,0.0048074345,292864,642.0627782344818,1052.43,0.0546875,0.8394437432289124,639.9209868,3.280003,456
144,-0.0050885975,9.851513,294912,0.004766931,294912,646.5451362133026,1073.41,0.0484375,0.8967768549919128,654.4167273899999,3.2923036,462
145,-0.0052253087,6.582158,296960,0.0050408267,296960,650.9769108295441,1065.74,0.05644531,0.9067351818084717,649.62802491,3.2983613,455
146,-0.0027008448,8.2455845,299008,0.003969875,299008,655.474869966507,1080.74,0.046142578,0.8919558301568031,660.3638095199999,3.3055692,476
147,-0.0011024246,13.073885,301056,0.0026716106,301056,659.7776274681091,1080.74,0.029150391,0.8435504585504532,660.91448263,3.3066802,466
148,-0.006519875,18.174906,303104,0.0060590906,303104,664.1702702045441,1106.5,0.06928711,0.8349836021661758,679.3600566199998,3.3098412,469
149,-0.0034204372,11.703975,305152,0.0034863725,305152,668.5318686962128,1124.45,0.03803711,0.8508314490318298,692.1838272699999,3.317569,467
150,-0.0059295404,14.28261,307200,0.0041299523,307200,672.912873506546,1115.36,0.046972655,0.8119324743747711,684.13184576,3.3202777,472
151,-0.006896657,28.713486,309248,0.003953607,309248,677.2457945346832,1084.44,0.04399414,0.45644283294677734,664.9610669099998,3.329268,479
152,-0.0025969227,15.69592,311296,0.0022295322,311296,681.5174970626831,1086.58,0.022021484,0.8316203504800797,667.0850758700002,3.3324227,489
153,-0.0038999834,11.227307,313344,0.005345761,313344,685.7048137187958,1103.57,0.06196289,0.7967829257249832,678.9785980800001,3.314115,479
154,-0.0028886714,13.771011,315392,0.003522817,315392,689.9768462181091,1091.73,0.040380858,0.8444584906101227,670.97041278,3.302084,475
155,-0.0052493634,21.654173,317440,0.003451715,317440,694.2871007919312,1061.54,0.040380858,0.8147385120391846,650.65117747,3.3096414,466
156,-0.0028830438,5.008667,319488,0.0034186512,319488,698.6753032207489,1072.52,0.03359375,0.9349945560097694,658.22845598,3.3138015,460
157,-0.0036105774,20.027197,321536,0.004678541,321536,703.1204948425293,1068.61,0.055419922,0.8162849694490433,656.3165151,3.3186958,457
158,-0.0024911924,23.203228,323584,0.0019540437,323584,707.5937902927399,1053.09,0.019042969,0.783285066485405,645.52596153,3.3317585,494
159,-0.0016641229,14.331053,325632,0.0031240007,325632,711.737414598465,1043.74,0.033837892,0.8855407536029816,639.43388018,3.340041,480
160,-0.0015783899,23.973951,327680,0.0029657143,327680,715.9990215301514,992.97,0.031884767,0.6808703541755676,604.94506722,3.3536408,482
161,-0.0022743146,31.174383,329728,0.0024249342,329728,720.2413365840912,967.6,0.023242187,0.41750621795654297,588.63468823,3.357977,491
162,-0.0060808295,2.9792216,331776,0.007103807,331776,724.4077486991882,966.35,0.083300784,0.9561735652387142,587.8495836000001,3.3645158,467
